2192,See the Sea,1997,Unrated,28 Aug 1998,52 min,Thriller,François Ozon,François Ozon,"Sasha Hails, Marina de Van, Samantha, Paul Raoux","While waiting her husband return from a business trip, a young woman with a baby is getting close with a strange woman traveler.","French, English",France,https://m.media-amazon.com/images/M/MV5BMGNiNmVjYTMtZmVjZS00OGM4LTk2OWYtMjkxMzBkN2JkNzcyXkEyXkFqcGdeQXVyNjU1MDQ5OTk@._V1_SX300.jpg,6.8,"2,041",tt0139564
2193,Willow,1988,PG,20 May 1988,126 min,"Action, Adventure, Drama, Fantasy, Romance",Ron Howard,"George Lucas (story by), Bob Dolman (screenplay by)","Val Kilmer, Joanne Whalley, Warwick Davis, Jean Marsh",A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,English,USA,https://m.media-amazon.com/images/M/MV5BZWIyMTA2M2ItOGI5MC00OTY0LWFmZTItN2NkOWQ0MGQ5NDkyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.3,"102,624",tt0096446
2194,The Untouchables,1987,R,03 Jun 1987,119 min,"Crime, Drama, Thriller",Brian De Palma,"David Mamet, Oscar Fraley (suggested by book), Eliot Ness (suggested by book)","Kevin Costner, Sean Connery, Charles Martin Smith, Andy Garcia","During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",English,USA,https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.9,"287,056",tt0094226
2195,Dirty Work,1998,PG-13,12 Jun 1998,82 min,Comedy,Bob Saget,"Frank Sebastiano, Norm MacDonald, Fred Wolf","Norm MacDonald, Jack Warden, Artie Lange, Traylor Howard",A loser finds success in the revenge-for-hire business.,English,"Canada, USA",https://m.media-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@._V1_SX300.jpg,6.4,"23,964",tt0120654
2196,Knock Off,1998,R,04 Sep 1998,91 min,"Action, Crime, Thriller",Hark Tsui,Steven E. de Souza,"Jean-Claude Van Damme, Rob Schneider, Lela Rochon, Paul Sorvino",A fashion designer must join forces with a C.I.A. agent to combat terrorism.,English,"Aruba, Hong Kong, USA",https://m.media-amazon.com/images/M/MV5BNWZhMzg5M2MtYjU1Mi00YzA3LTgxMTgtMjQzYjM0MDg3YTRkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,4.9,"14,085",tt0120724
2197,Firelight,1997,R,04 Sep 1998,103 min,"Romance, Drama",William Nicholson,William Nicholson,"Sophie Marceau, Stephen Dillane, Dominique Belcourt, Kevin Anderson","In 1838, lovely governess Elisabeth agrees to bear a child of anonymous English landowner, and he will in return pay her father's debt. At birth she, as agreed, gives up the child. Seven ...","English, French","UK, USA",https://m.media-amazon.com/images/M/MV5BMjNkYmQzOWYtMDM5Ni00ZjllLWE0YjgtNWFjM2M4OTEzMzU0XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,7.2,"4,168",tt0119125
2198,Modulations,1998,N/A,18 Sep 1998,75 min,"Documentary, Music",Iara Lee,Peter Shapiro,"Arthur Baker, Afrika Bambaataa, Carl Cox, David Kristian",The evolution of electronic music and its many genres. How the wide range of styles and scenes formed through experimentations on sound formation.,English,USA,https://m.media-amazon.com/images/M/MV5BMTQ5ODA5NjE2NF5BMl5BanBnXkFtZTcwNzcyNTIyMQ@@._V1_SX300.jpg,7.2,396,tt0139468
2199,Phoenix,1998,R,04 Sep 1998,107 min,"Crime, Drama",Danny Cannon,Eddie Richey,"Ray Liotta, Anthony LaPaglia, Daniel Baldwin, Jeremy Piven",A cop (Liotta) with a gambling addiction plots a theft from the bookies who are putting pressure on him to pay off or else.,English,USA,https://m.media-amazon.com/images/M/MV5BNTU2Mzk5MzU4MV5BMl5BanBnXkFtZTcwNDQ2NDgxMQ@@._V1_SX300.jpg,6.4,"3,556",tt0119892
2200,Under Capricorn,1949,Approved,08 Oct 1949,117 min,"Crime, Drama, Romance",Alfred Hitchcock,"John Colton (play), Margaret Linden (play), Helen Simpson (novel), Hume Cronyn (adaptation), James Bridie (screenplay)","Ingrid Bergman, Joseph Cotten, Michael Wilding, Margaret Leighton","A young gentleman goes to Australia where he reunites with his now married childhood sweetheart, only to find out she has become an alcoholic and harbors dark secrets.",English,UK,https://m.media-amazon.com/images/M/MV5BZjYzN2JiYjktMDUyOC00ZDE5LWFjN2ItM2JiMzk5NjM0MjJhXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,6.2,"6,567",tt0042004
2201,The Paradine Case,1947,Approved,13 Jul 1948,125 min,"Crime, Drama, Romance, Thriller",Alfred Hitchcock,"Robert Hichens (from the novel by), Alma Reville (adaptation), David O. Selznick (screen play)","Gregory Peck, Ann Todd, Charles Laughton, Charles Coburn",A happily married London barrister falls in love with the accused poisoner he is defending.,English,USA,https://m.media-amazon.com/images/M/MV5BMjFlY2ZhNzQtZmY0MC00Y2IwLTg1MTEtZDFhMjgyNmQ1NjQ5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.6,"10,322",tt0039694
2202,Lifeboat,1944,Not Rated,28 Jan 1944,97 min,"Drama, War",Alfred Hitchcock,"John Steinbeck (by), Jo Swerling (screen play)","Tallulah Bankhead, William Bendix, Walter Slezak, Mary Anderson",Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the crew members of the U-boat that sank their ship.,"English, German, French",USA,https://m.media-amazon.com/images/M/MV5BZTBmMjUyMjItYTM4ZS00MjAwLWEyOGYtYjMyZTUxN2I3OTMxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,7.6,"26,815",tt0037017
2203,Shadow of a Doubt,1943,PG,15 Jan 1943,108 min,"Film-Noir, Thriller",Alfred Hitchcock,"Thornton Wilder (screenplay), Sally Benson (screenplay), Alma Reville (screenplay), Gordon McDonell (from an original story by)","Teresa Wright, Joseph Cotten, Macdonald Carey, Henry Travers","A young girl, overjoyed when her favorite uncle comes to visit the family, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities.",English,USA,https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,7.8,"60,434",tt0036342
2204,Saboteur,1942,Passed,24 Apr 1942,109 min,"Thriller, War",Alfred Hitchcock,"Peter Viertel (original screen play), Joan Harrison (original screen play), Dorothy Parker (original screen play)","Priscilla Lane, Robert Cummings, Otto Kruger, Alan Baxter",A young man accused of sabotage goes on the lam to prove his innocence.,English,USA,https://m.media-amazon.com/images/M/MV5BMTJhMWYxMmMtYjI3ZS00MzdkLTk0ZGYtZWQ0NDAwYjJkMDlkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,7.1,"23,774",tt0035279
2205,Mr. & Mrs. Smith,1941,Approved,31 Jan 1941,95 min,"Comedy, Romance",Alfred Hitchcock,Norman Krasna (story and screenplay),"Carole Lombard, Robert Montgomery, Gene Raymond, Jack Carson",A couple who have been married for three years are shocked to learn that their marriage is not legally valid.,English,USA,https://m.media-amazon.com/images/M/MV5BMzI4YWIyOTMtZjI0ZS00ZjI5LTg3MDAtMWI0YmY2OThjMGI3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,6.4,"9,440",tt0033922
2206,Suspicion,1941,Not Rated,14 Nov 1941,99 min,"Film-Noir, Mystery, Thriller",Alfred Hitchcock,"Samson Raphaelson (screen play), Joan Harrison (screen play), Alma Reville (screen play), Anthony Berkeley (novel)","Cary Grant, Joan Fontaine, Cedric Hardwicke, Nigel Bruce","A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her.",English,USA,https://m.media-amazon.com/images/M/MV5BMDZiZWJjMjMtMjg4MC00Njk5LTliYzktZGM5ODBmNTA3YTc1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,7.4,"33,464",tt0034248
2207,Jamaica Inn,1939,Not Rated,13 Oct 1939,98 min,"Adventure, Crime",Alfred Hitchcock,"Sidney Gilliat (screen play), Joan Harrison (screen play), Sidney Gilliat (dialogue), J.B. Priestley (additional dialogue)","Charles Laughton, Horace Hodges, Hay Petrie, Frederick Piper","In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit.",English,UK,https://m.media-amazon.com/images/M/MV5BY2U4OGVhOGUtMWQzYS00OGMxLThiZGQtODUzNDkxYTI4NGZhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,6.4,"9,289",tt0031505
2208,The Lady Vanishes,1938,Not Rated,01 Nov 1938,96 min,"Mystery, Thriller",Alfred Hitchcock,"Ethel Lina White (based upon the story by: ""The Wheel Spins""), Sidney Gilliat (screen play), Frank Launder (screen play)","Margaret Lockwood, Michael Redgrave, Paul Lukas, May Whitty","While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.","English, German, French, Italian",UK,https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg,7.8,"48,238",tt0030341
2209,Young and Innocent,1937,Not Rated,23 Nov 1939,83 min,"Crime, Mystery, Romance, Thriller",Alfred Hitchcock,"Josephine Tey (novel), Charles Bennett (screen play), Edwin Greenwood (screen play), Anthony Armstrong (screen play), Gerald Savory (dialogue)","Nova Pilbeam, Derrick De Marney, Percy Marmont, Edward Rigby",A man on the run from a murder charge enlists a beautiful stranger who must put herself at risk for his cause.,"English, Latin",UK,https://m.media-amazon.com/images/M/MV5BNjU2YmZmZjMtODU3Yi00MDczLWIzMmUtMWUwZGI0ODk4ZjI1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.9,"8,779",tt0029811
2210,Sabotage,1936,Not Rated,11 Jan 1937,76 min,"Crime, Thriller",Alfred Hitchcock,"Joseph Conrad (novel), Charles Bennett (screen play), Ian Hay (dialogue), Helen Simpson (dialogue), E.V.H. Emmett (additional dialogue)","Sylvia Sidney, Oskar Homolka, Desmond Tester, John Loder","A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",English,UK,https://m.media-amazon.com/images/M/MV5BMTE2ZTAxY2QtMDA0Ni00M2Y5LWJjMDQtNTAwNDA5ZmZhNmY4XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,7.0,"15,236",tt0028212
2211,Secret Agent,1936,Not Rated,15 Jun 1936,86 min,"Mystery, Thriller",Alfred Hitchcock,"Campbell Dixon (play), W. Somerset Maugham (novel), Charles Bennett (screenplay), Ian Hay (dialogue), Jesse Lasky Jr. (additional dialogue)","Madeleine Carroll, Peter Lorre, John Gielgud, Robert Young","After three British Agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.","English, German, French",UK,https://m.media-amazon.com/images/M/MV5BNjc5ODdkMmEtNjc4Mi00NTRjLThjNTAtOGY5MmU4YzU0Njg3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.5,"7,879",tt0028231
2212,The Man Who Knew Too Much,1934,Approved,15 Apr 1935,75 min,"Crime, Mystery, Thriller",Alfred Hitchcock,"Charles Bennett (by), D.B. Wyndham-Lewis (by), Edwin Greenwood (scenario), A.R. Rawlinson (scenario), Emlyn Williams (additional dialogue)","Leslie Banks, Edna Best, Peter Lorre, Frank Vosper",An ordinary British couple vacationing in Switzerland suddenly find themselves embroiled in a case of international intrigue when their daughter is kidnapped by spies plotting a political assassination.,"English, German, Italian, French",UK,https://m.media-amazon.com/images/M/MV5BZWY2ODJhOTYtMTE1My00OTBiLTliZTgtNWIwZWIyMWNjODczXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.8,"17,388",tt0025452
2213,Strauss' Great Waltz,1934,Approved,07 Apr 1935,80 min,"Biography, Music, Romance",Alfred Hitchcock,"Heinz Reichert (based on: the great London Alhambra success by), Ernst Marischka (based on: the great London Alhambra success by), Guy Bolton (scenario), Alma Reville (scenario), Claude Allain (dialogue: French version), André Dugès (dialogue: French version), A.M. Willner (based on: the great London Alhambra success by)","Jessie Matthews, Edmund Gwenn, Fay Compton, Esmond Knight",The story of Johann Strauss the elder and younger.,English,UK,https://m.media-amazon.com/images/M/MV5BZmJkZWM3MzQtN2ViMS00OWZkLTk0NWItYTg5ZDEwM2QzMzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.0,"1,293",tt0024747
2214,Number 17,1932,TV-PG,07 Nov 1932,66 min,"Crime, Mystery, Thriller",Alfred Hitchcock,"Joseph Jefferson Farjeon, Joseph Jefferson Farjeon (play), Alma Reville (scenario), Alfred Hitchcock (scenario), Rodney Ackland (scenario)","Leon M. Lion, Anne Grey, John Stuart, Donald Calthrop","A gang of thieves gather at a safe house following a robbery, but a detective is on their trail.",English,UK,https://m.media-amazon.com/images/M/MV5BM2YzYWExOTMtZDRkNi00MTdmLTgyOTQtZmY2ZTA5NWQ0YzU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,5.7,"4,481",tt0023285
2215,East of Shanghai,1931,Not Rated,13 Jun 1932,83 min,"Comedy, Drama, Romance",Alfred Hitchcock,"Dale Collins (novel), Alfred Hitchcock (adaptation), Alma Reville, Val Valentine","Henry Kendall, Joan Barry, Percy Marmont, Betty Amann","Believing that an unexpected inheritance will bring them happiness, a married couple instead finds their relationship strained to the breaking point.",English,UK,https://m.media-amazon.com/images/M/MV5BNmVhOTgyMDMtZWNlMC00OWIzLWEzYzctYTNmM2I5MjNlNmFmXkEyXkFqcGdeQXVyNzU3ODA2Mg@@._V1_SX300.jpg,5.8,"4,017",tt0023395
2216,The Skin Game,1931,TV-G,20 Jun 1931,85 min,Drama,Alfred Hitchcock,"John Galsworthy (a talking film by), Alfred Hitchcock (adaptation), Alma Reville (scenario)","C.V. France, Helen Haye, Jill Esmond, Edmund Gwenn",An old traditional family and a modern family battle over land in a small English village and almost destroy each other.,English,UK,https://m.media-amazon.com/images/M/MV5BZjcxNDdhM2MtMTk0YS00ODVkLTgwZTMtMGVhYjUwY2RkNDZmXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,5.8,"2,933",tt0022395
2217,Elstree Calling,1930,Not Rated,29 Sep 1930,86 min,"Comedy, Musical","André Charlot, Jack Hulbert, Paul Murray, Alfred Hitchcock","Adrian Brunel, Walter C. Mycroft, Val Valentine","Tommy Handley, Gordon Begg, Teddy Brown, Helen Burnell","A series of nineteen musical and comedy ""vaudeville"" sketches presented in the form of a live broadcast hosted by Tommy Handley (as himself). There are two ""running gags"" which connect the ...",English,UK,https://m.media-amazon.com/images/M/MV5BNmM0Y2VhZDctOWRkYi00NzI3LTg4NjktN2Q2ZGU5MDEwNTExXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,5.3,358,tt0020852
2218,Juno and the Paycock,1930,Not Rated,22 Sep 1930,85 min,"Comedy, Drama",Alfred Hitchcock,"Sean O'Casey (play), Alfred Hitchcock (adaptation), Alma Reville (scenario)","Barry Fitzgerald, Maire O'Neill, Edward Chapman, Sidney Morgan","During the Irish Civil War in 1922, a family earns a big inheritance. They start leading a rich life, forgetting what the most important values are.",English,UK,https://m.media-amazon.com/images/M/MV5BZWZmYmExZDUtYmM4MS00MzIwLTljYmItODM3ODU4ZDMwNjY0XkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,4.8,"2,099",tt0021015
2219,Murder!,1930,TV-PG,24 Nov 1930,92 min,"Crime, Mystery, Thriller",Alfred Hitchcock,"Clemence Dane (from: ""Enter Sir John""), Helen Simpson (from: ""Enter Sir John""), Alfred Hitchcock (adapted by), Walter C. Mycroft (adapted by), Alma Reville (scenario)","Herbert Marshall, Norah Baring, Phyllis Konstam, Edward Chapman","A juror in a murder trial, after voting to convict, has second thoughts and begins to investigate on his own before the execution.",English,UK,https://m.media-amazon.com/images/M/MV5BMzZiMzFhYWYtNGM2OS00NWVmLWEwNjAtMzNjYjQ2OWFiZDQwXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,6.4,"5,868",tt0021165
2220,The Manxman,1929,Not Rated,16 Dec 1929,110 min,"Drama, Romance",Alfred Hitchcock,"Hall Caine (novel), Eliot Stannard (scenario)","Carl Brisson, Malcolm Keen, Anny Ondra, Randle Ayrton","A fisherman and a rising young lawyer, who grew up as brothers, fall in love with the same girl.",English,"UK, Isle Of Man",https://m.media-amazon.com/images/M/MV5BZWYyMmEwNmYtYTc2My00NjA0LTlhMTgtMWUwZDNjNTI1NWUyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.2,"2,650",tt0020142
2221,Blackmail,1929,Not Rated,06 Oct 1929,85 min,"Crime, Thriller",Alfred Hitchcock,"Charles Bennett (from the play by), Alfred Hitchcock (adapted by), Benn W. Levy (dialogue)","Anny Ondra, Sara Allgood, Charles Paton, John Longden","After killing a man in self-defense, a young woman is blackmailed by a witness to the killing.",English,UK,https://m.media-amazon.com/images/M/MV5BOGNhMzc3ZWMtMjc5ZS00YWM4LTgzYTctYjgxOGY5YTdjZjYzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,7.0,"9,810",tt0019702
2222,Champagne,1928,Not Rated,20 Aug 1928,86 min,Comedy,Alfred Hitchcock,"Alfred Hitchcock, Walter C. Mycroft (story by), Eliot Stannard (scenario)","Betty Balfour, Jean Bradin, Ferdinand von Alten, Gordon Harker","A spoiled heiress defies her father by running off to marry her lover. However, Daddy has a few tricks up his sleeve.","None, English",UK,https://m.media-amazon.com/images/M/MV5BZGViOThjYmMtOWYxNi00ZmQ4LTg2YmQtNzVjODcyZGZjMWI0XkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,5.6,"2,089",tt0018756
2223,The Farmer's Wife,1928,Not Rated,04 Jan 1930,129 min,"Comedy, Drama, Romance",Alfred Hitchcock,"Eden Phillpotts (play), Eliot Stannard (adaptation)","Jameson Thomas, Lillian Hall-Davis, Gordon Harker, Gibb McLaughlin","After his daughter weds, a middle-aged widower with a profitable farm decides to remarry, but finds choosing a suitable mate a problematic process.","None, English",UK,https://m.media-amazon.com/images/M/MV5BZDVmZDQwNzgtZGM0My00ZmZhLWJjZTgtY2NhYWE0MzA3N2EwXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,5.9,"2,542",tt0018876
2224,When Boys Leave Home,1927,Not Rated,N/A,74 min,"Adventure, Drama, Thriller",Alfred Hitchcock,"Constance Collier, Ivor Novello, Eliot Stannard (scenario)","Ivor Novello, Ben Webster, Norman McKinnel, Robin Irvine",Public schoolboy Roddy Berwick is expelled from school when he takes the blame for a friend's charge and his life falls apart in a series of misadventures.,English,UK,https://m.media-amazon.com/images/M/MV5BZGZlZTBmZmItODY2ZS00ZTFlLWEyMWMtMGFhYzU5YmQyZjdjXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,6.1,"2,271",tt0017825
2225,Easy Virtue,1927,Not Rated,01 Jun 1928,80 min,"Romance, Thriller",Alfred Hitchcock,"Noël Coward (adapted from the play by), Eliot Stannard (scenario)","Isabel Jeans, Franklin Dyall, Eric Bransby Williams, Ian Hunter",A recently divorced woman hides her scandalous past from her new husband and his family.,"None, English",UK,https://m.media-amazon.com/images/M/MV5BNDA4ODY0OWMtZmY4Yy00MDE0LWFmNzQtODE4OWM4ZWFkYzAzXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,5.7,"2,566",tt0017843
2226,The Ring,1927,Not Rated,01 Oct 1927,89 min,"Drama, Romance, Sport",Alfred Hitchcock,Alfred Hitchcock,"Carl Brisson, Lillian Hall-Davis, Ian Hunter, Forrester Harvey",Two boxers compete for the love of a woman.,None,UK,https://m.media-amazon.com/images/M/MV5BMWExZTBkY2UtMWExNy00NjVhLWI5OGUtMDQ5NDIyZGMxNDBlXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,6.2,"3,212",tt0018328
2227,The Lodger: A Story of the London Fog,1927,Not Rated,14 Feb 1927,92 min,"Crime, Drama, Mystery, Thriller",Alfred Hitchcock,"Marie Belloc Lowndes (from the novel by), Eliot Stannard (scenario)","Marie Ault, Arthur Chesney, June Tripp, Malcolm Keen",A landlady suspects her new lodger is the madman killing women in London.,None,UK,https://m.media-amazon.com/images/M/MV5BMjE4OTg0ODgyNF5BMl5BanBnXkFtZTgwMDY3NTMzMjE@._V1_SX300.jpg,7.3,"10,589",tt0017075
2228,The Mountain Eagle,1926,N/A,01 Nov 1926,57 min,"Romance, Thriller",Alfred Hitchcock,"Max Ferner, Charles Lapworth (story), Eliot Stannard","Nita Naldi, Malcolm Keen, John Hamilton, Bernhard Goetzke","In the Kentucky hills, a store keeper tries to win the love of an innocent schoolteacher. She runs away and seeks refuge with a hermit.",None,"UK, Germany",https://m.media-amazon.com/images/M/MV5BMmI3MTUyM2ItNDE4Ny00OGQ1LTk1NmMtOTMxNGY5ODUzNjQ5XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,N/A,N/A,tt0016127
2229,The Pleasure Garden,1925,N/A,N/A,75 min,"Drama, Romance",Alfred Hitchcock,"Oliver Sandys (novel), Eliot Stannard","Virginia Valli, Carmelita Geraghty, Miles Mander, John Stuart",Two couples' romances are fancifully intertwined.,"None, English","UK, Germany",https://m.media-amazon.com/images/M/MV5BNDM5M2YyNGMtOTM0NS00YzBjLWE1YzQtMWU3ZWUyYWUxZTZhXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,5.9,"2,216",tt0016230
